step	semantic_branch_name	runtime_name	env_name	should_we_do_it
CREATE_VIRTUALENV	main	local	devops	0
CREATE_VIRTUALENV	main	local	sbx	0
CREATE_VIRTUALENV	main	local	tst	0
CREATE_VIRTUALENV	main	local	stg	0
CREATE_VIRTUALENV	main	local	prd	0
CREATE_VIRTUALENV	main	ci	devops	0
CREATE_VIRTUALENV	main	ci	sbx	0
CREATE_VIRTUALENV	main	ci	tst	0
CREATE_VIRTUALENV	main	ci	stg	0
CREATE_VIRTUALENV	main	ci	prd	0
CREATE_VIRTUALENV	feature	local	devops	0
CREATE_VIRTUALENV	feature	local	sbx	0
CREATE_VIRTUALENV	feature	local	tst	0
CREATE_VIRTUALENV	feature	local	stg	0
CREATE_VIRTUALENV	feature	local	prd	0
CREATE_VIRTUALENV	feature	ci	devops	0
CREATE_VIRTUALENV	feature	ci	sbx	0
CREATE_VIRTUALENV	feature	ci	tst	0
CREATE_VIRTUALENV	feature	ci	stg	0
CREATE_VIRTUALENV	feature	ci	prd	0
CREATE_VIRTUALENV	fix	local	devops	0
CREATE_VIRTUALENV	fix	local	sbx	0
CREATE_VIRTUALENV	fix	local	tst	0
CREATE_VIRTUALENV	fix	local	stg	0
CREATE_VIRTUALENV	fix	local	prd	0
CREATE_VIRTUALENV	fix	ci	devops	0
CREATE_VIRTUALENV	fix	ci	sbx	0
CREATE_VIRTUALENV	fix	ci	tst	0
CREATE_VIRTUALENV	fix	ci	stg	0
CREATE_VIRTUALENV	fix	ci	prd	0
CREATE_VIRTUALENV	doc	local	devops	0
CREATE_VIRTUALENV	doc	local	sbx	0
CREATE_VIRTUALENV	doc	local	tst	0
CREATE_VIRTUALENV	doc	local	stg	0
CREATE_VIRTUALENV	doc	local	prd	0
CREATE_VIRTUALENV	doc	ci	devops	0
CREATE_VIRTUALENV	doc	ci	sbx	0
CREATE_VIRTUALENV	doc	ci	tst	0
CREATE_VIRTUALENV	doc	ci	stg	0
CREATE_VIRTUALENV	doc	ci	prd	0
CREATE_VIRTUALENV	ecr	local	devops	0
CREATE_VIRTUALENV	ecr	local	sbx	0
CREATE_VIRTUALENV	ecr	local	tst	0
CREATE_VIRTUALENV	ecr	local	stg	0
CREATE_VIRTUALENV	ecr	local	prd	0
CREATE_VIRTUALENV	ecr	ci	devops	0
CREATE_VIRTUALENV	ecr	ci	sbx	0
CREATE_VIRTUALENV	ecr	ci	tst	0
CREATE_VIRTUALENV	ecr	ci	stg	0
CREATE_VIRTUALENV	ecr	ci	prd	0
CREATE_VIRTUALENV	app	local	devops	0
CREATE_VIRTUALENV	app	local	sbx	0
CREATE_VIRTUALENV	app	local	tst	0
CREATE_VIRTUALENV	app	local	stg	0
CREATE_VIRTUALENV	app	local	prd	0
CREATE_VIRTUALENV	app	ci	devops	0
CREATE_VIRTUALENV	app	ci	sbx	0
CREATE_VIRTUALENV	app	ci	tst	0
CREATE_VIRTUALENV	app	ci	stg	0
CREATE_VIRTUALENV	app	ci	prd	0
CREATE_VIRTUALENV	release	local	devops	0
CREATE_VIRTUALENV	release	local	sbx	0
CREATE_VIRTUALENV	release	local	tst	0
CREATE_VIRTUALENV	release	local	stg	0
CREATE_VIRTUALENV	release	local	prd	0
CREATE_VIRTUALENV	release	ci	devops	0
CREATE_VIRTUALENV	release	ci	sbx	0
CREATE_VIRTUALENV	release	ci	tst	0
CREATE_VIRTUALENV	release	ci	stg	0
CREATE_VIRTUALENV	release	ci	prd	0
CREATE_VIRTUALENV	cleanup	local	devops	0
CREATE_VIRTUALENV	cleanup	local	sbx	0
CREATE_VIRTUALENV	cleanup	local	tst	0
CREATE_VIRTUALENV	cleanup	local	stg	0
CREATE_VIRTUALENV	cleanup	local	prd	0
CREATE_VIRTUALENV	cleanup	ci	devops	0
CREATE_VIRTUALENV	cleanup	ci	sbx	0
CREATE_VIRTUALENV	cleanup	ci	tst	0
CREATE_VIRTUALENV	cleanup	ci	stg	0
CREATE_VIRTUALENV	cleanup	ci	prd	0
INSTALL_DEPENDENCIES	main	local	devops	0
INSTALL_DEPENDENCIES	main	local	sbx	0
INSTALL_DEPENDENCIES	main	local	tst	0
INSTALL_DEPENDENCIES	main	local	stg	0
INSTALL_DEPENDENCIES	main	local	prd	0
INSTALL_DEPENDENCIES	main	ci	devops	0
INSTALL_DEPENDENCIES	main	ci	sbx	0
INSTALL_DEPENDENCIES	main	ci	tst	0
INSTALL_DEPENDENCIES	main	ci	stg	0
INSTALL_DEPENDENCIES	main	ci	prd	0
INSTALL_DEPENDENCIES	feature	local	devops	0
INSTALL_DEPENDENCIES	feature	local	sbx	0
INSTALL_DEPENDENCIES	feature	local	tst	0
INSTALL_DEPENDENCIES	feature	local	stg	0
INSTALL_DEPENDENCIES	feature	local	prd	0
INSTALL_DEPENDENCIES	feature	ci	devops	0
INSTALL_DEPENDENCIES	feature	ci	sbx	0
INSTALL_DEPENDENCIES	feature	ci	tst	0
INSTALL_DEPENDENCIES	feature	ci	stg	0
INSTALL_DEPENDENCIES	feature	ci	prd	0
INSTALL_DEPENDENCIES	fix	local	devops	0
INSTALL_DEPENDENCIES	fix	local	sbx	0
INSTALL_DEPENDENCIES	fix	local	tst	0
INSTALL_DEPENDENCIES	fix	local	stg	0
INSTALL_DEPENDENCIES	fix	local	prd	0
INSTALL_DEPENDENCIES	fix	ci	devops	0
INSTALL_DEPENDENCIES	fix	ci	sbx	0
INSTALL_DEPENDENCIES	fix	ci	tst	0
INSTALL_DEPENDENCIES	fix	ci	stg	0
INSTALL_DEPENDENCIES	fix	ci	prd	0
INSTALL_DEPENDENCIES	doc	local	devops	0
INSTALL_DEPENDENCIES	doc	local	sbx	0
INSTALL_DEPENDENCIES	doc	local	tst	0
INSTALL_DEPENDENCIES	doc	local	stg	0
INSTALL_DEPENDENCIES	doc	local	prd	0
INSTALL_DEPENDENCIES	doc	ci	devops	0
INSTALL_DEPENDENCIES	doc	ci	sbx	0
INSTALL_DEPENDENCIES	doc	ci	tst	0
INSTALL_DEPENDENCIES	doc	ci	stg	0
INSTALL_DEPENDENCIES	doc	ci	prd	0
INSTALL_DEPENDENCIES	ecr	local	devops	0
INSTALL_DEPENDENCIES	ecr	local	sbx	0
INSTALL_DEPENDENCIES	ecr	local	tst	0
